customer_id,Churn,Days_Since_Last_Flight,Flights_Last_3_Months,Flights_Last_12_Months,Travel_Frequency_Trend,Loyalty_Tier,Tier_Downgrade_Indicator,Points_Expired,Points_Redeemed_Last_12M,Delay_Rate_Percent,Cancellation_Count,Baggage_Mishandling_Count,Support_Ticket_Count_Last_6_12M,Avg_Resolution_Time_Hours,Days_Since_Last_Login,Login_Frequency_Last_90_Days,Total_Spend_Last_6_Months,Refund_Count,Ancillary_Purchase_Count,Disruption_Stress_Score,Engagement_Trend_Index
5673,0,41,3,15,-23.0,Silver,0,172,2,9.84,0,1,1,24.6,6,24,482.12,0,8,22.95,25.02
5674,0,98,3,13,0.44,Bronze,0,2955,3,0.0,3,1,1,29.27,0,13,1605.75,1,8,65.0,14.44
5675,1,215,0,2,-100.0,Silver,0,26009,0,85.12,2,1,11,88.03,53,3,0.0,7,1,75.54,-11.19
5676,1,303,0,6,-100.0,Gold,1,24539,0,43.04,2,2,0,5.0,325,0,271.54,3,1,82.91,-89.04
5677,0,37,6,26,21.93,Platinum,0,0,6,14.66,2,0,2,19.49,2,25,5371.58,0,11,34.4,27.23
5678,1,197,0,3,-100.0,Platinum,1,476,1,71.8,3,5,0,1.96,332,0,50.2,2,1,166.54,-90.96
5679,1,391,0,4,-100.0,Gold,0,11832,0,73.21,6,1,7,77.27,197,1,134.84,1,0,131.96,-52.86
5680,0,67,2,23,-66.99,Silver,0,1309,6,0.0,0,0,1,11.53,46,17,2069.95,0,9,0.0,6.29
5681,1,426,0,4,-100.0,Bronze,1,923,0,74.89,1,2,9,106.74,173,1,69.85,2,2,77.47,-46.29
5682,1,291,2,4,62.56,Bronze,0,0,0,58.38,8,3,14,81.42,103,1,0.0,4,0,197.51,-27.11
5683,0,64,3,57,-30.59,Gold,0,400,3,4.43,1,1,1,15.26,6,17,7738.74091921048,0,8,36.33,17.25
5684,0,72,3,24,-57.31,Gold,0,1617,5,15.19,0,0,1,15.18,25,9,1584.68,1,13,4.56,3.15
5685,1,288,0,4,-100.0,Silver,0,8312,0,46.27,1,2,0,3.17,159,2,0.0,2,3,68.88,-41.34
5686,0,84,9,25,95.87,Bronze,0,734,7,34.68,1,0,2,34.73,6,13,1937.77,0,4,25.4,12.8
5687,1,298,0,5,-100.0,Silver,1,8324,0,64.52,6,4,0,3.88,250,1,317.72,1,1,189.36,-67.38
5688,1,402,2,7,-3.48,Gold,0,13631,0,44.16,3,1,0,3.53,143,1,28.59,6,2,78.25,-38.07
5689,0,51,3,12,21.27,Bronze,0,35,4,16.77,1,0,2,23.31,6,11,514.77,0,8,20.03,10.58
5690,0,2,3,12,-2.74,Silver,0,0,4,28.27,0,0,2,25.33,9,17,868.25,0,11,8.48,16.42
5691,0,61,2,16,-60.81,Bronze,0,2442,5,4.28,2,0,2,17.6,17,27,916.85,0,8,31.28,25.34
5692,0,34,2,16,-44.65,Gold,0,989,2,6.93,2,0,2,16.6,2,14,1197.43,1,7,32.08,15.01
5693,0,0,6,22,17.32,Bronze,0,2380,8,6.79,2,1,3,13.12,3,21,1430.19,1,13,52.04,22.51
5694,1,259,0,5,-100.0,Gold,0,0,0,80.48,1,5,0,5.45,272,1,0.0,4,4,139.14,-73.41
5695,0,42,5,17,12.04,Platinum,0,69,7,28.58,1,0,1,13.45,0,13,2367.01,1,6,23.57,14.44
5696,1,324,0,10,-100.0,Bronze,0,7708,0,95.95,9,1,14,129.95,68,0,25.03,2,1,183.78,-18.63
5697,0,12,1,12,-58.7,Gold,0,2105,2,0.0,0,0,2,1.0,13,14,1312.98,0,6,0.0,11.99
5698,1,384,0,3,-100.0,Bronze,1,9843,0,62.57,7,2,0,1.64,365,0,0.0,1,1,163.77,-100.0
5699,1,365,0,2,-100.0,Silver,0,24621,0,89.45,0,2,12,35.14,125,2,0.0,0,2,66.84,-32.02
5700,0,20,7,21,45.61,Gold,0,0,3,17.77,0,0,2,9.25,0,23,3004.84,0,11,5.33,25.56
5701,1,412,0,6,-100.0,Platinum,1,2728,0,89.38,1,2,0,4.09,193,1,248.4,2,4,81.81,-51.77
5702,0,23,3,21,-32.12,Silver,0,0,0,4.12,4,0,2,20.35,1,21,2495.01,1,10,61.24,23.06
5703,1,324,0,1,-100.0,Silver,0,10456,0,83.71,1,3,13,83.64,215,0,0.0,3,0,100.11,-58.9
5704,0,0,9,14,146.86,Silver,0,865,8,12.71,1,0,2,30.74,11,14,740.3,0,10,18.81,12.54
5705,1,225,0,8,-100.0,Platinum,0,17171,0,85.8,5,1,9,84.83,95,2,75.38,1,0,120.74,-23.81
5706,1,116,0,2,-100.0,Bronze,0,21039,0,14.43,3,1,9,80.69,169,1,0.0,4,2,69.33,-45.19
5707,0,78,5,22,-20.27,Platinum,0,2563,2,1.15,0,0,1,12.95,20,17,4650.91,1,6,0.34,13.41
5708,1,148,0,8,-100.0,Bronze,0,18383,0,78.73,5,1,0,3.28,157,1,514.19,3,0,118.62,-41.9
5709,0,70,4,19,-35.23,Bronze,0,2227,6,11.63,0,0,1,21.14,24,22,1898.81,0,7,3.49,17.87
5710,1,405,0,3,-100.0,Bronze,0,9056,1,74.09,5,2,0,3.89,310,0,0.0,6,4,137.23,-84.93
5711,0,83,2,21,-77.15,Silver,0,89,0,28.05,1,0,0,1.4,7,15,1717.99,0,5,23.42,14.75
5712,1,279,0,9,-100.0,Silver,0,7118,1,88.72,5,2,0,2.16,73,0,130.93,4,3,141.62,-20.0
5713,1,392,0,4,-100.0,Silver,1,3225,0,94.96,5,1,14,104.11,274,1,0.0,5,2,123.49,-73.96
5714,1,150,0,3,-100.0,Bronze,0,16703,0,64.08,5,4,14,60.38,82,1,0.0,2,0,174.22,-21.35
5715,1,350,1,6,-97.22,Bronze,0,4850,1,46.36,2,2,0,5.92,95,0,0.0,5,1,83.91,-26.03
5716,0,6,2,23,-39.08,Silver,1,1758,3,8.36,0,2,1,5.3,2,16,1665.19,1,12,42.51,17.23
5717,0,0,6,18,33.2,Bronze,0,1504,3,17.46,0,1,3,31.19,19,12,1255.04,1,5,25.24,8.13
5718,1,358,0,6,-100.0,Silver,1,6201,0,46.2,4,2,11,99.84,163,1,0.0,4,1,113.86,-43.55
5719,0,52,3,14,2.02,Gold,0,582,3,0.0,0,0,10,18.26408217748609,13,15,2414.99,0,7,0.0,13.11
5720,0,28,6,13,92.21,Bronze,0,1067,3,4.13,1,0,4,24.07,16,19,1036.19,0,11,16.24,16.73
5721,1,183,1,4,-49.36,Gold,0,9415,0,49.48,4,4,13,64.16,115,1,0.0,4,1,154.84,-30.4
5722,1,318,1,2,56.79,Silver,0,915,0,23.92,2,2,0,6.0,306,0,0.0,2,1,77.18,-83.84
5723,0,0,6,23,-38.97,Platinum,0,2753,2,21.29,0,0,1,16.43,0,21,3642.17,0,7,6.39,23.33
5724,1,447,0,3,-100.0,Bronze,0,9933,0,76.45,6,5,0,4.98,331,0,1.86,2,3,212.94,-90.68
5725,1,140,0,3,-100.0,Silver,1,3677,0,27.13,2,3,0,2.94,139,2,0.0,2,0,98.14,-35.86
5726,1,232,0,3,-100.0,Bronze,1,12817,0,22.03,5,1,11,101.62,135,1,0.0,3,0,101.61,-35.88
5727,1,252,0,3,-100.0,Bronze,1,25050,0,34.51,5,3,0,1.14,209,1,0.0,5,1,145.35,-56.15
5728,0,38,2,18,-36.49,Bronze,0,668,5,2.52,0,0,1,27.55,31,17,1306.31,1,9,0.76,10.4
5729,0,78,6,28,1.35,Bronze,0,31,6,27.45,1,0,3,19.82,3,12,735.61,1,7,23.24,12.51
5730,1,567,0,3,-100.0,Bronze,1,14367,0,86.61,7,2,13,53.04,139,0,0.0,1,0,170.98,-38.08
5731,0,0,7,24,5.8,Gold,0,1582,3,11.24,0,1,1,23.29,0,14,2768.44,0,9,23.37,15.56
5732,0,42,2,60,-69.0,Gold,0,0,6,21.43,0,0,3,16.79,4,19,5670.477270658211,1,6,6.43,20.02
5733,0,57,3,20,-82.54,Bronze,0,913,3,30.24,3,0,4,20.25,6,15,1908.44,1,5,54.07,15.02
5734,1,311,0,1,-100.0,Bronze,0,2229,0,87.74,8,0,5,55.19,169,1,0.0,4,1,146.32,-45.19
5735,0,32,9,20,111.93,Platinum,0,1845,7,9.22,2,1,2,26.16,7,24,3069.82,0,8,52.77,24.75
5736,1,185,0,2,-100.0,Silver,0,9823,0,75.99,4,0,12,9.81,198,1,350.09,2,1,82.8,-53.14
5737,1,178,0,6,-100.0,Bronze,0,4399,0,13.49,2,1,8,77.11,142,0,198.27,5,4,54.05,-38.9
5738,0,28,6,20,49.04,Bronze,0,1423,5,29.22,0,0,1,13.94,0,14,1049.84,0,11,8.77,15.56
5739,0,41,2,19,-66.14,Silver,0,785,3,18.35,2,0,1,26.69,6,20,2091.31,1,14,35.51,20.58
5740,1,285,0,2,-82.38,Bronze,0,9862,0,44.37,4,3,9,133.79,183,1,0.0,3,1,133.31,-49.03
5741,0,34,3,16,-33.89,Gold,0,1485,5,7.16,1,0,1,28.48,7,21,1256.01,0,11,17.15,21.42
5742,1,206,0,7,-100.0,Bronze,1,12088,0,14.52,7,1,0,2.74,193,2,35.78,3,0,129.36,-50.65
5743,1,114,1,18,-73.33,Bronze,1,4933,0,45.93,5,1,0,1.0,76,1,254.98194606833601,6,1,108.78,-19.71
5744,0,19,1,11,-46.18,Silver,0,2289,3,6.89,0,0,2,11.82,10,13,1248.16,0,3,2.07,11.7
5745,1,407,0,2,-100.0,Silver,0,11339,2,93.95,3,2,0,3.12,139,0,0.0,2,2,113.18,-38.08
5746,1,287,0,24,-100.0,Gold,0,13489,0,41.24,4,3,0,4.56,276,0,95.15411600653785,1,4,132.37,-75.62
5747,0,122,4,18,-27.33,Silver,0,2934,8,14.5,1,0,3,18.71,4,14,1112.86,0,7,19.35,14.46
5748,0,171,3,19,-26.82,Silver,0,0,4,15.71,0,1,1,13.64,23,22,1054.94,0,8,24.71,18.14
5749,0,0,6,18,65.51,Platinum,0,0,7,19.69,1,0,2,18.98,6,22,3427.91,0,8,20.91,22.8
5750,0,31,3,16,-20.76,Gold,0,120,3,4.73,0,0,2,11.11,4,27,2013.17,0,11,1.42,28.9
5751,0,50,5,17,37.96,Bronze,0,3172,4,18.79,2,1,1,12.35,5,13,1427.91,0,11,55.64,13.07
5752,1,245,0,2,-100.0,Bronze,0,5984,0,97.92,5,4,0,0.51,70,2,334.57,5,0,184.38,-16.96
5753,1,705,0,6,-100.0,Gold,0,12158,0,77.17,2,1,13,87.53,91,1,0.0,4,2,73.15,-23.82
5754,1,249,0,4,-100.0,Bronze,0,0,2,56.94,5,1,14,78.3,111,2,0.0,1,3,112.08,-28.19
5755,1,153,0,3,-100.0,Gold,0,13112,0,94.99,4,4,0,4.49,237,1,482.16,3,3,168.5,-63.82
5756,1,342,1,9,-88.65,Bronze,1,22946,0,75.49,5,1,12,50.93,162,2,0.0,3,1,117.65,-42.16
5757,0,35,4,14,18.42,Silver,0,1292,6,13.03,1,1,1,23.51,2,14,673.29,1,8,38.91,15.01
5758,1,376,0,4,-100.0,Platinum,0,13969,1,54.43,3,2,13,64.26,82,2,343.4,1,2,101.33,-20.24
5759,1,362,2,6,6.22,Bronze,0,15005,0,96.58,6,4,7,82.51,261,0,0.0,4,2,198.97,-71.51
5760,1,355,0,3,-100.0,Platinum,0,19062,0,83.51,5,3,0,3.3,345,0,0.0,1,1,160.05,-94.52
5761,1,277,1,8,-88.76,Silver,1,7286,0,63.18,5,2,0,3.89,125,2,0.0,1,1,133.95,-32.02
5762,1,347,1,3,19.87,Silver,0,12985,0,76.96,5,1,0,2.92,188,2,0.0,3,0,118.09,-49.28
5763,0,76,3,48,6.5,Bronze,0,500,4,9.66,0,0,0,2.39,10,16,2043.1367449607067,0,9,2.9,15.04
5764,0,51,6,22,3.96,Bronze,0,399,7,14.37,0,0,4,5.11,0,11,1088.9,0,6,4.31,12.22
5765,1,462,1,4,-67.87,Silver,0,9023,0,42.92,2,3,5,110.07,99,2,27.87,4,2,102.88,-24.9
5766,0,74,1,15,-38.27,Silver,0,656,4,21.95,2,1,1,25.29,15,11,1071.53,1,12,56.58,8.11
5767,0,28,4,21,-32.19,Gold,0,829,4,3.74,0,1,1,23.4,0,14,1366.99,0,7,21.12,15.56
5768,0,57,3,21,-42.48,Bronze,0,949,7,0.87,0,0,2,27.51,26,15,1594.02,0,9,0.26,9.54
5769,0,64,2,14,-49.66,Gold,0,786,6,18.95,0,1,2,20.97,3,15,1165.9,1,3,25.68,15.84
5770,1,366,1,2,63.41,Silver,0,9615,0,77.99,5,2,0,3.39,232,1,27.79,2,2,138.4,-62.45
5771,0,26,4,17,-8.57,Bronze,1,1700,6,22.88,1,0,2,19.8,19,15,961.26,1,5,21.86,11.46
5772,0,30,4,20,3.13,Platinum,1,1746,7,25.76,2,1,2,17.61,0,17,3154.3,1,16,57.73,18.89
5773,0,55,8,23,59.76,Platinum,0,0,7,22.17,2,2,1,1.0,7,20,2059.27,0,8,76.65,20.3
5774,1,379,0,5,-100.0,Bronze,0,19435,0,10.98,8,1,0,3.96,81,2,0.0,4,2,143.29,-19.97
5775,0,0,8,22,25.92,Silver,0,2573,3,16.43,0,0,2,1.0,3,22,1333.29,0,7,4.93,23.62
5776,1,148,0,4,-100.0,Silver,0,13248,0,77.94,2,2,0,1.63,238,0,329.46,3,3,93.38,-65.21
5777,0,72,5,14,39.03,Gold,1,2078,2,5.0,0,0,2,36.62,3,20,1636.74,0,8,1.5,21.4
5778,0,29,3,18,-14.89,Gold,0,619,6,11.2,0,0,2,16.7,5,14,1365.83,0,14,3.36,14.19
5779,0,56,7,21,47.03,Silver,0,800,7,7.78,1,1,3,15.83,0,9,1281.44,0,4,37.33,10.0
5780,0,38,4,22,9.18,Platinum,0,1098,5,18.3,1,0,4,1.0,10,21,3647.26,1,11,20.49,20.59
5781,0,7,4,13,19.02,Bronze,0,3211,3,24.88,1,0,2,8.66,0,22,759.94,0,7,22.46,24.44
5782,1,369,0,5,-100.0,Bronze,0,0,2,63.81,6,2,0,3.36,282,1,78.9,4,2,149.14,-76.15
5783,0,89,3,18,-25.91,Gold,0,1577,5,3.83,1,1,1,20.58,9,23,2359.02,1,7,36.15,23.09
5784,0,23,2,13,-61.86,Gold,0,3973,6,6.38,0,0,1,38.79,0,23,2259.58,0,9,1.91,25.56
5785,0,34,4,19,-6.2,Silver,0,435,5,12.99,2,0,2,13.37,12,20,956.6,0,5,33.9,18.93
5786,1,347,0,2,-100.0,Bronze,1,3523,0,51.45,2,2,11,61.27,179,1,0.0,5,1,85.44,-47.93
5787,1,164,0,7,-95.93,Bronze,0,4391,0,72.4,8,1,0,2.28,320,1,0.0,3,2,161.72,-86.56
5788,1,488,0,3,-100.0,Bronze,0,11225,1,29.49,5,2,10,75.07,174,1,0.0,1,0,123.85,-46.56
5789,1,169,0,1,-94.59,Bronze,1,10014,0,57.1,4,4,0,2.89,116,1,0.0,4,1,157.13,-30.67
5790,1,160,0,2,-100.0,Silver,0,8263,1,69.08,3,4,0,4.13,115,0,0.0,3,3,145.72,-31.51
5791,1,533,2,2,179.91,Bronze,0,13275,2,90.53,5,1,11,81.29,261,2,0.0,1,4,122.16,-69.28
5792,1,295,0,6,-100.0,Silver,0,20824,1,36.55,4,1,11,104.55,39,4,0.0,2,2,90.96,-6.24
5793,0,1,7,18,35.81,Gold,0,466,7,6.0,1,1,2,20.55,4,15,1447.71,0,4,36.8,15.57
5794,1,286,0,6,-100.0,Bronze,0,1228,0,81.31,7,5,0,4.95,161,1,0.0,3,3,229.39,-43.0
5795,1,206,0,3,-100.0,Gold,0,19933,1,69.06,4,1,6,70.21,109,3,0.0,4,2,100.72,-26.53
5796,1,440,0,1,-100.0,Bronze,0,2328,0,29.9,4,4,0,3.51,243,1,0.0,1,1,148.97,-65.46
5797,0,60,7,24,-0.45,Bronze,0,1244,7,14.9,0,0,1,21.98,8,17,1791.96,0,8,4.47,16.7
5798,0,24,5,21,-27.2,Platinum,0,0,5,10.07,1,0,3,24.92,9,14,4110.86,0,10,18.02,13.09
5799,0,92,2,14,-39.67,Platinum,0,828,3,25.13,0,1,1,16.46,18,11,2828.29,1,8,27.54,7.29
5800,0,72,3,21,-18.98,Bronze,0,171,5,18.19,1,0,1,26.66,3,27,2170.33,0,7,20.46,29.18
5801,0,41,3,19,-27.33,Gold,0,3199,3,5.05,1,0,2,13.3,18,11,861.58,0,10,16.52,7.29
5802,1,200,0,5,-100.0,Silver,1,0,0,49.54,4,2,13,20.55,365,0,0.0,2,1,114.86,-100.0
5803,1,509,1,6,-38.12,Bronze,1,12974,0,59.95,5,1,0,4.49,208,2,225.45,3,1,112.98,-54.76
5804,0,84,3,21,-19.33,Silver,0,1634,4,3.56,0,0,2,32.41,23,17,1337.95,0,8,1.07,12.59
5805,1,330,0,2,-100.0,Bronze,0,10420,0,58.25,4,2,8,92.41,150,0,151.59,5,3,117.48,-41.1
5806,1,102,0,2,-100.0,Silver,0,4447,0,90.17,1,1,6,54.94,90,0,0.0,5,1,62.05,-24.66
5807,1,235,2,2,173.54,Bronze,1,16633,1,56.7,4,5,0,4.81,160,2,0.0,2,1,177.01,-41.61
5808,0,29,5,19,24.01,Gold,0,0,4,8.35,0,0,3,15.88,0,22,2656.43,0,7,2.5,24.44
5809,0,40,2,19,-40.81,Bronze,0,0,4,7.29,1,0,2,13.46,3,17,1607.73,0,11,17.19,18.07
5810,1,117,0,6,-100.0,Bronze,0,0,0,76.97,6,2,0,2.94,123,1,297.09,1,2,153.09,-32.59
5811,1,289,2,3,200.0,Bronze,0,13436,0,33.4,2,3,0,3.22,107,1,254.16,6,1,100.02,-28.2
5812,1,336,0,5,-100.0,Silver,1,511,1,48.62,3,0,8,68.73,76,2,351.06,4,1,59.59,-18.6
5813,1,335,2,5,-19.83,Bronze,1,15063,0,74.05,2,3,0,1.95,83,1,0.0,3,1,112.22,-21.63
5814,1,35,1,3,-23.19,Platinum,0,1145,0,99.73,1,2,0,1.53,165,1,16.55,6,0,84.92,-44.09
5815,1,349,0,6,-100.0,Bronze,0,3603,0,47.23,5,3,8,87.01,252,1,55.99,3,2,149.17,-67.93
5816,1,121,1,3,6.25,Bronze,1,1801,1,65.43,1,1,10,112.29,60,1,0.0,2,3,54.63,-15.33
5817,1,516,0,4,-100.0,Bronze,1,9249,0,81.98,8,2,0,5.19,183,1,492.07,2,1,184.59,-49.03
5818,1,283,0,2,-100.0,Bronze,0,7018,0,95.27,4,3,0,2.12,244,0,0.0,7,2,148.58,-66.85
5819,1,382,2,5,43.65,Silver,0,2205,0,56.29,2,4,0,2.9,80,2,0.0,1,1,126.89,-19.7
5820,0,91,3,16,-7.12,Silver,0,1387,0,2.62,3,0,1,17.91,3,20,1023.39,1,6,45.79,21.4
5821,1,329,2,4,93.59,Silver,0,0,2,43.83,3,2,0,5.08,365,0,892.53,7,1,98.15,-100.0
5822,1,577,0,4,-97.26,Silver,0,8806,0,53.33,5,5,13,124.45,170,1,0.0,1,0,191.0,-45.46
5823,1,372,0,6,-100.0,Silver,1,0,0,69.17,1,1,12,34.36,365,0,181.67,2,4,55.75,-100.0
5824,0,19,4,18,-4.16,Platinum,0,157,6,6.32,1,0,3,24.42,0,14,3014.1,0,8,16.9,15.56
5825,1,372,0,3,-100.0,Bronze,1,13593,0,65.48,2,2,0,2.85,106,2,36.78,4,5,89.64,-26.82
5826,1,458,0,3,-100.0,Silver,0,9265,0,66.75,3,0,0,3.82,124,1,213.54,5,0,65.03,-32.86
5827,0,17,4,18,-24.11,Bronze,0,1857,3,3.4,1,0,1,18.01,11,14,1741.04,0,6,16.02,12.54
5828,0,89,4,18,-24.25,Gold,0,1656,3,6.79,0,0,2,17.52,0,14,3093.05,1,6,2.04,15.56
5829,1,335,0,7,-100.0,Bronze,0,6475,0,49.35,5,0,0,1.91,207,0,0.0,2,1,89.8,-56.71
5830,0,40,2,16,-61.33,Bronze,0,0,7,17.72,0,0,1,25.16,10,21,1140.62,1,5,5.32,20.59
5831,1,250,0,5,-100.0,Bronze,0,19492,0,84.85,4,1,12,64.11,55,2,134.19,3,1,105.46,-12.85
5832,0,14,5,10,119.52,Gold,0,1077,4,14.06,2,0,2,18.66,0,16,1076.21,0,6,34.22,17.78
5833,0,26,2,11,13.8,Platinum,0,2018,6,37.25,0,0,2,1.0,0,16,579.5,0,8,11.18,17.78
5834,1,460,0,7,-100.0,Bronze,0,2168,1,54.88,4,2,0,1.53,268,0,0.0,4,1,116.46,-73.42
5835,1,204,0,6,-100.0,Bronze,0,9502,0,59.99,5,2,0,0.75,79,2,239.45,1,1,133.0,-19.42
5836,0,73,2,20,-47.21,Silver,0,2454,3,13.8,0,0,2,8.47,11,16,1842.83,1,6,4.14,14.76
5837,0,310,6,22,29.79,Gold,0,622,7,0.0,1,0,2,25.91,20,13,2640.05,0,8,15.0,8.96
5838,0,50,3,17,12.13,Bronze,0,1582,2,15.22,0,1,1,20.99,8,20,1105.19,0,5,24.57,20.03
5839,1,272,2,2,181.46,Gold,0,12303,0,76.71,3,2,0,3.21,195,2,206.43,6,3,108.01,-51.2
5840,0,29,5,25,-25.59,Platinum,0,749,4,26.8,1,1,2,12.47,2,20,4345.51,0,7,43.04,21.67
5841,1,118,0,5,-100.0,Gold,1,9862,0,26.27,2,5,0,1.71,77,1,0.0,4,1,137.88,-19.98
5842,1,154,2,4,35.88,Silver,0,0,0,61.85,3,2,0,2.1,236,0,0.0,6,3,103.56,-64.66
5843,0,47,4,22,-50.97,Gold,0,1172,6,6.76,0,0,1,19.99,11,23,1348.69,0,8,2.03,22.54
5844,1,358,0,2,-100.0,Silver,1,3279,0,27.61,3,2,0,0.87,41,3,0.0,2,5,93.28,-7.9
5845,1,429,0,4,-100.0,Silver,0,0,1,26.94,7,6,12,124.44,80,1,0.0,6,3,233.08,-20.81
5846,1,350,2,6,-1.11,Bronze,1,9280,0,76.5,10,2,0,0.55,215,0,0.0,6,1,212.95,-58.9
5847,1,279,0,5,-100.0,Gold,0,9365,0,52.35,0,0,9,86.37,184,2,495.82,4,3,15.7,-48.19
5848,0,57,5,18,-14.46,Gold,1,1163,4,16.01,0,0,3,24.29,0,12,1224.57,0,9,4.8,13.33
5849,0,0,6,20,51.42,Bronze,0,2308,4,9.62,3,0,9,35.02612927379123,15,15,652.58,1,6,47.89,12.56
5850,1,225,0,4,-100.0,Bronze,1,6139,0,81.05,6,1,11,143.94,152,2,0.0,2,0,134.32,-39.42
5851,1,98,0,1,-100.0,Bronze,1,5731,1,90.8,3,1,9,72.66,116,2,0.0,6,2,92.24,-29.56
5852,1,149,0,4,-100.0,Bronze,1,6697,0,63.72,3,3,6,66.91,168,0,25.64,2,2,124.12,-46.03
5853,1,142,0,4,-100.0,Bronze,0,4254,0,86.68,1,4,12,93.84,136,2,0.0,6,0,121.0,-35.04
5854,1,269,0,5,-100.0,Bronze,0,1419,0,43.18,0,1,0,2.09,210,1,0.0,6,1,32.95,-56.42
5855,1,406,0,3,-100.0,Bronze,0,13725,0,85.43,9,3,8,118.97,196,1,0.0,1,2,220.63,-52.59
5856,1,393,0,3,-100.0,Bronze,0,3582,1,72.23,3,2,0,5.78,365,1,91.2,2,0,106.67,-98.89
5857,0,74,4,12,35.64,Bronze,0,1602,4,24.37,3,0,1,14.14,26,13,1248.93,1,8,52.31,7.32
5858,1,105,1,3,-4.11,Bronze,0,11399,2,88.52,3,5,13,79.47,365,0,0.0,4,2,171.56,-100.0
5859,1,149,0,5,-100.0,Silver,0,1469,0,57.57,6,2,0,2.93,195,0,0.0,2,1,147.27,-53.42
5860,1,267,0,2,-100.0,Platinum,1,2921,2,59.92,5,3,0,0.81,158,1,2.78,3,0,152.98,-42.18
5861,1,295,0,7,-100.0,Bronze,1,13850,0,58.45,5,1,0,3.26,176,3,699.27,5,0,112.54,-44.89
5862,1,266,0,2,-100.0,Silver,1,7278,0,86.61,3,3,12,83.9,101,0,0.0,4,3,130.98,-27.67
5863,0,2,7,16,56.78,Platinum,0,0,4,0.74,1,0,2,15.44,0,17,2121.13,0,11,15.22,18.89
5864,0,27,6,25,25.15,Gold,0,417,2,0.0,1,0,2,35.18,0,13,3228.65,0,12,15.0,14.44
5865,1,105,0,4,-100.0,Bronze,1,3199,0,84.24,3,2,0,3.21,182,1,969.3,5,2,110.27,-48.75
5866,1,233,0,2,-100.0,Bronze,0,8923,0,26.5,2,2,0,2.23,123,1,0.0,2,2,77.95,-32.59
5867,1,114,0,8,-100.0,Silver,1,15547,0,78.17,3,2,14,143.98,365,0,447.6,3,0,108.45,-100.0
5868,1,376,1,3,-3.64,Bronze,1,14905,0,38.15,2,0,0,5.05,96,0,3.67,5,0,41.44,-26.3
5869,1,395,1,5,-37.97,Silver,0,10448,0,28.5,3,4,14,53.37,56,0,0.0,5,1,133.55,-15.34
5870,1,139,0,5,-100.0,Bronze,0,13760,0,36.12,4,3,0,3.39,154,1,488.96,3,0,130.84,-41.08
5871,0,13,9,19,71.02,Silver,0,1997,5,11.17,1,1,2,15.53,18,15,606.17,0,10,38.35,11.74
5872,1,251,0,3,-100.0,Bronze,1,10521,0,67.88,2,0,0,0.66,159,1,174.46,2,4,50.36,-42.45
5873,1,395,1,3,0.69,Silver,1,2705,0,41.16,1,1,0,3.36,340,1,0.0,4,2,47.35,-92.04
5874,0,45,2,13,-33.55,Platinum,0,112,3,19.59,3,0,9,17.43416954637027,0,19,2510.98,1,7,50.88,21.11
5875,1,115,0,4,-100.0,Silver,1,1422,0,37.84,4,3,0,4.91,187,3,430.81,3,0,131.35,-47.9
5876,1,143,2,6,-4.84,Silver,0,19810,0,79.27,2,1,14,86.19,149,0,0.0,1,3,73.78,-40.82
5877,0,0,9,28,34.39,Bronze,0,1734,1,23.43,1,1,3,26.69,4,25,1526.92,0,7,42.03,26.68
5878,0,61,5,16,26.71,Silver,0,3144,2,20.39,1,0,3,22.89,0,9,820.23,2,11,21.12,10.0
5879,0,4,2,7,19.2,Gold,0,2717,6,10.1,0,0,3,14.1,4,14,672.74,0,7,3.03,14.46
5880,0,30,2,16,-22.71,Platinum,0,2251,8,4.0,2,0,2,23.82,0,28,2671.48,1,10,31.2,31.11
5881,0,21,3,15,-6.37,Platinum,0,1453,7,21.76,0,0,3,22.21,6,13,618.11,0,9,6.53,12.8
5882,1,427,1,4,-15.8,Silver,0,0,0,32.42,3,1,9,86.2,145,3,0.0,1,0,74.73,-36.39
5883,1,227,0,4,-100.0,Silver,0,10684,1,48.56,3,4,0,2.43,170,0,0.0,3,1,139.57,-46.58
5884,0,107,4,22,-25.68,Gold,0,0,3,14.78,1,0,2,20.47,2,16,2342.39,1,4,19.43,17.23
5885,0,27,3,21,-43.8,Bronze,0,0,1,10.34,0,0,2,22.25,1,14,1046.54,0,10,3.1,15.28
5886,1,237,0,6,-100.0,Gold,0,1772,0,42.8,5,2,0,0.82,42,2,300.7,2,0,127.84,-9.28
5887,1,247,0,2,-100.0,Silver,0,7026,0,52.19,7,5,0,4.14,84,1,0.0,1,2,220.66,-21.9
5888,1,481,2,8,-19.7,Bronze,0,0,0,30.05,5,2,0,3.48,251,0,0.0,2,0,124.02,-68.77
5889,0,13,3,10,56.91,Platinum,0,799,3,14.87,1,0,2,11.56,26,18,2671.16,1,11,19.46,12.88
5890,1,117,0,7,-100.0,Silver,0,20626,1,16.6,3,6,12,58.82,175,2,38.51,4,2,169.98,-45.72
5891,1,239,0,3,-100.0,Gold,0,12770,0,68.18,5,3,13,80.96,84,1,0.0,4,4,155.45,-21.9
5892,1,156,1,4,-40.16,Gold,0,14460,0,23.16,6,3,0,3.48,74,2,45.24,2,1,156.95,-18.05
5893,0,51,2,17,-76.35,Silver,0,0,5,0.0,0,1,2,13.55,14,15,1681.85,0,7,20.0,12.83
